,Unnamed: 0,measure_id,measure_name,location_id,location_name,fips,race_id,race_name,sex_id,sex_name,age_group_id,age_name,cause_id,cause_name,year,metric_id,metric_name,val,upper,lower,state_name,county_fips,low_income_pct,obgyn_provider_rate_100k,prenatal_care_first_trimester_pct,obesity_pre_pregnancy_pct,diabetes_pre_pregnancy_pct,hypertension_pre_pregnancy_pct,State Abbreviation,State,guttmacher_index,state,gop_trifecta
523,3717612,1,Deaths,1134,Adams County (Idaho),16003.0,1,Total,2,Female,22,All Ages,962,Maternal and neonatal disorders,2019,3,Rate,1.92039979395677e-05,2.75181129317839e-05,1.16629438051641e-05,Idaho,16003.0,27.9,0.0,78.5,24.7,0.9,3.3,ID,Idaho,most_restrictive,Idaho,1
524,3717618,1,Deaths,1160,Bannock County (Idaho),16005.0,1,Total,2,Female,22,All Ages,962,Maternal and neonatal disorders,2019,3,Rate,3.97057414131439e-05,5.31900250968849e-05,2.82782926428515e-05,Idaho,16005.0,25.3,15.7,77.4,31.3,0.8,1.0,ID,Idaho,most_restrictive,Idaho,1
525,3717624,1,Deaths,1164,Bear Lake County (Idaho),16007.0,1,Total,2,Female,22,All Ages,962,Maternal and neonatal disorders,2019,3,Rate,3.35151066063253e-05,4.94376945698687e-05,2.16199577051768e-05,Idaho,16007.0,25.1,32.6,87.0,25.2,0.8,1.5,ID,Idaho,most_restrictive,Idaho,1
526,3717630,1,Deaths,1127,Benewah County (Idaho),16009.0,1,Total,2,Female,22,All Ages,962,Maternal and neonatal disorders,2019,3,Rate,2.65627343317134e-05,3.86963149562587e-05,1.72278611714228e-05,Idaho,16009.0,36.1,0.0,83.6,25.5,1.1,1.2,ID,Idaho,most_restrictive,Idaho,1
527,3717636,1,Deaths,1154,Bingham County (Idaho),16011.0,1,Total,2,Female,22,All Ages,962,Maternal and neonatal disorders,2019,3,Rate,3.50765050204758e-05,4.71378154669004e-05,2.54225543676196e-05,Idaho,16011.0,27.5,4.2,76.1,32.0,0.7,1.2,ID,Idaho,most_restrictive,Idaho,1
528,3717642,1,Deaths,1146,Blaine County (Idaho),16013.0,1,Total,2,Female,22,All Ages,962,Maternal and neonatal disorders,2019,3,Rate,1.84557199615853e-05,2.59029494536516e-05,1.24236444730814e-05,Idaho,16013.0,22.3,8.5,80.8,17.6,0.9,0.8,ID,Idaho,most_restrictive,Idaho,1
529,3717648,1,Deaths,1141,Boise County (Idaho),16015.0,1,Total,2,Female,22,All Ages,962,Maternal and neonatal disorders,2019,3,Rate,1.80376406698479e-05,2.71431964117701e-05,1.10843713544234e-05,Idaho,16015.0,17.5,0.0,86.7,19.8,0.8,1.5,ID,Idaho,most_restrictive,Idaho,1
530,3717654,1,Deaths,1124,Bonner County (Idaho),16017.0,1,Total,2,Female,22,All Ages,962,Maternal and neonatal disorders,2019,3,Rate,2.16326658749574e-05,3.05987715736139e-05,1.46644319233787e-05,Idaho,16017.0,26.3,21.4,82.4,23.7,1.2,1.3,ID,Idaho,most_restrictive,Idaho,1
531,3717660,1,Deaths,1153,Bonneville County (Idaho),16019.0,1,Total,2,Female,22,All Ages,962,Maternal and neonatal disorders,2019,3,Rate,4.91413019752266e-05,6.12366550773462e-05,3.79291300207597e-05,Idaho,16019.0,23.8,24.5,75.9,29.7,0.4,0.2,ID,Idaho,most_restrictive,Idaho,1
532,3717666,1,Deaths,1123,Boundary County (Idaho),16021.0,1,Total,2,Female,22,All Ages,962,Maternal and neonatal disorders,2019,3,Rate,2.39090426676201e-05,3.85372562823191e-05,1.32245680658459e-05,Idaho,16021.0,35.6,0.0,74.3,24.3,1.0,1.6,ID,Idaho,most_restrictive,Idaho,1
533,3717672,1,Deaths,1142,Butte County (Idaho),16023.0,1,Total,2,Female,22,All Ages,962,Maternal and neonatal disorders,2019,3,Rate,2.68374101212299e-05,3.9243091785637e-05,1.65785845709958e-05,Idaho,16023.0,41.5,0.0,76.0,29.0,0.8,0.7,ID,Idaho,most_restrictive,Idaho,1
534,3717678,1,Deaths,1150,Camas County (Idaho),16025.0,1,Total,2,Female,22,All Ages,962,Maternal and neonatal disorders,2019,3,Rate,2.00628692011128e-05,3.17865546247713e-05,1.1560496060273e-05,Idaho,16025.0,24.9,0.0,84.5,25.8,0.9,1.2,ID,Idaho,most_restrictive,Idaho,1
535,3717684,1,Deaths,1149,Canyon County (Idaho),16027.0,1,Total,2,Female,22,All Ages,962,Maternal and neonatal disorders,2019,3,Rate,3.83845727908766e-05,4.95075293149695e-05,2.94719901723869e-05,Idaho,16027.0,25.9,6.7,78.5,32.0,0.9,1.4,ID,Idaho,most_restrictive,Idaho,1
536,3717690,1,Deaths,1159,Caribou County (Idaho),16029.0,1,Total,2,Female,22,All Ages,962,Maternal and neonatal disorders,2019,3,Rate,3.29612525941805e-05,4.71801423464914e-05,2.14994580190883e-05,Idaho,16029.0,22.0,0.0,77.1,30.4,0.6,1.0,ID,Idaho,most_restrictive,Idaho,1
537,3717696,1,Deaths,1163,Cassia County (Idaho),16031.0,1,Total,2,Female,22,All Ages,962,Maternal and neonatal disorders,2019,3,Rate,4.04243635939303e-05,5.50459523500042e-05,2.83343162028367e-05,Idaho,16031.0,33.4,8.4,79.2,31.6,1.0,1.5,ID,Idaho,most_restrictive,Idaho,1
538,3717702,1,Deaths,1139,Clark County (Idaho),16033.0,1,Total,2,Female,22,All Ages,962,Maternal and neonatal disorders,2019,3,Rate,,,,Idaho,16033.0,32.9,0.0,76.8,26.3,0.6,,ID,Idaho,most_restrictive,Idaho,1
539,3717708,1,Deaths,1129,Clearwater County (Idaho),16035.0,1,Total,2,Female,22,All Ages,962,Maternal and neonatal disorders,2019,3,Rate,2.17982572569613e-05,3.21516039982963e-05,1.43996211262528e-05,Idaho,16035.0,23.0,0.0,80.1,29.8,0.6,1.3,ID,Idaho,most_restrictive,Idaho,1
540,3717714,1,Deaths,1136,Custer County (Idaho),16037.0,1,Total,2,Female,22,All Ages,962,Maternal and neonatal disorders,2019,3,Rate,1.86520180034552e-05,2.70349326907091e-05,1.19866142193251e-05,Idaho,16037.0,12.8,0.0,82.7,23.3,0.6,,ID,Idaho,most_restrictive,Idaho,1
541,3717720,1,Deaths,1144,Elmore County (Idaho),16039.0,1,Total,2,Female,22,All Ages,962,Maternal and neonatal disorders,2019,3,Rate,4.73565274702364e-05,6.27250815269718e-05,3.32108008334251e-05,Idaho,16039.0,36.9,7.6,86.5,26.6,0.8,1.5,ID,Idaho,most_restrictive,Idaho,1
542,3717726,1,Deaths,1166,Franklin County (Idaho),16041.0,1,Total,2,Female,22,All Ages,962,Maternal and neonatal disorders,2019,3,Rate,4.04772614869903e-05,5.58163169024953e-05,2.6855713667114e-05,Idaho,16041.0,23.2,0.0,84.9,26.4,0.8,1.4,ID,Idaho,most_restrictive,Idaho,1
543,3717732,1,Deaths,1138,Fremont County (Idaho),16043.0,1,Total,2,Female,22,All Ages,962,Maternal and neonatal disorders,2019,3,Rate,3.60700162341779e-05,4.97123594422814e-05,2.46844878004391e-05,Idaho,16043.0,26.9,0.0,78.3,27.0,0.6,0.3,ID,Idaho,most_restrictive,Idaho,1
544,3717738,1,Deaths,1140,Gem County (Idaho),16045.0,1,Total,2,Female,22,All Ages,962,Maternal and neonatal disorders,2019,3,Rate,3.18972337001581e-05,4.49842566839357e-05,2.11374762953923e-05,Idaho,16045.0,20.8,10.7,81.4,28.3,0.9,1.4,ID,Idaho,most_restrictive,Idaho,1
545,3717744,1,Deaths,1156,Gooding County (Idaho),16047.0,1,Total,2,Female,22,All Ages,962,Maternal and neonatal disorders,2019,3,Rate,3.68225772149215e-05,5.45011173721663e-05,2.30122560992422e-05,Idaho,16047.0,32.0,0.0,82.6,30.9,1.1,1.5,ID,Idaho,most_restrictive,Idaho,1
546,3717750,1,Deaths,1130,Idaho County (Idaho),16049.0,1,Total,2,Female,22,All Ages,962,Maternal and neonatal disorders,2019,3,Rate,2.14901607280247e-05,2.99421143890459e-05,1.46126401839784e-05,Idaho,16049.0,29.0,0.0,77.4,27.4,0.5,0.7,ID,Idaho,most_restrictive,Idaho,1
547,3717756,1,Deaths,1145,Jefferson County (Idaho),16051.0,1,Total,2,Female,22,All Ages,962,Maternal and neonatal disorders,2019,3,Rate,4.52478979642622e-05,6.20416921813202e-05,3.14755123906805e-05,Idaho,16051.0,25.6,0.0,75.9,25.5,0.6,0.1,ID,Idaho,most_restrictive,Idaho,1
548,3717762,1,Deaths,1162,Jerome County (Idaho),16053.0,1,Total,2,Female,22,All Ages,962,Maternal and neonatal disorders,2019,3,Rate,4.45832407908541e-05,6.42326186063327e-05,2.85621031039531e-05,Idaho,16053.0,31.6,0.0,83.9,28.7,1.1,1.5,ID,Idaho,most_restrictive,Idaho,1
549,3717768,1,Deaths,1126,Kootenai County (Idaho),16055.0,1,Total,2,Female,22,All Ages,962,Maternal and neonatal disorders,2019,3,Rate,2.02446006338849e-05,2.79590966725524e-05,1.35954084532814e-05,Idaho,16055.0,20.9,16.2,83.8,23.8,1.0,1.3,ID,Idaho,most_restrictive,Idaho,1
550,3717774,1,Deaths,1128,Latah County (Idaho),16057.0,1,Total,2,Female,22,All Ages,962,Maternal and neonatal disorders,2019,3,Rate,2.56237037701875e-05,3.62434214905465e-05,1.69584027990318e-05,Idaho,16057.0,20.6,5.0,82.0,22.6,1.0,1.2,ID,Idaho,most_restrictive,Idaho,1
551,3717780,1,Deaths,1133,Lemhi County (Idaho),16059.0,1,Total,2,Female,22,All Ages,962,Maternal and neonatal disorders,2019,3,Rate,2.42830844581008e-05,3.46130408088509e-05,1.55449531677632e-05,Idaho,16059.0,22.2,25.0,78.3,25.2,0.4,0.5,ID,Idaho,most_restrictive,Idaho,1
552,3717786,1,Deaths,1132,Lewis County (Idaho),16061.0,1,Total,2,Female,22,All Ages,962,Maternal and neonatal disorders,2019,3,Rate,2.47674001201283e-05,3.93456764750652e-05,1.35983663392062e-05,Idaho,16061.0,35.8,0.0,81.8,27.5,1.0,1.3,ID,Idaho,most_restrictive,Idaho,1
553,3717792,1,Deaths,1155,Lincoln County (Idaho),16063.0,1,Total,2,Female,22,All Ages,962,Maternal and neonatal disorders,2019,3,Rate,3.34898336199706e-05,5.05732673529183e-05,1.95889623645e-05,Idaho,16063.0,28.7,0.0,82.6,28.8,1.1,1.3,ID,Idaho,most_restrictive,Idaho,1
554,3717798,1,Deaths,1148,Madison County (Idaho),16065.0,1,Total,2,Female,22,All Ages,962,Maternal and neonatal disorders,2019,3,Rate,6.70568686172176e-05,9.35864005909012e-05,4.66736314674834e-05,Idaho,16065.0,44.0,15.2,76.4,19.6,0.5,0.1,ID,Idaho,most_restrictive,Idaho,1
555,3717804,1,Deaths,1157,Minidoka County (Idaho),16067.0,1,Total,2,Female,22,All Ages,962,Maternal and neonatal disorders,2019,3,Rate,3.71169898864973e-05,5.67117589545554e-05,2.26842598559829e-05,Idaho,16067.0,30.2,0.0,80.3,35.7,1.0,1.2,ID,Idaho,most_restrictive,Idaho,1
556,3717810,1,Deaths,1131,Nez Perce County (Idaho),16069.0,1,Total,2,Female,22,All Ages,962,Maternal and neonatal disorders,2019,3,Rate,2.82405664249937e-05,3.96339086938294e-05,1.88498865911917e-05,Idaho,16069.0,24.2,14.5,83.4,29.6,1.0,1.5,ID,Idaho,most_restrictive,Idaho,1
557,3717816,1,Deaths,1165,Oneida County (Idaho),16071.0,1,Total,2,Female,22,All Ages,962,Maternal and neonatal disorders,2019,3,Rate,2.81331069982428e-05,4.02160065034235e-05,1.85444902221609e-05,Idaho,16071.0,25.8,0.0,84.3,26.6,0.8,1.4,ID,Idaho,most_restrictive,Idaho,1
558,3717822,1,Deaths,1152,Owyhee County (Idaho),16073.0,1,Total,2,Female,22,All Ages,962,Maternal and neonatal disorders,2019,3,Rate,3.2170897858958e-05,4.35057974467075e-05,2.24202977369862e-05,Idaho,16073.0,32.9,0.0,74.3,29.1,0.9,1.4,ID,Idaho,most_restrictive,Idaho,1
559,3717828,1,Deaths,1143,Payette County (Idaho),16075.0,1,Total,2,Female,22,All Ages,962,Maternal and neonatal disorders,2019,3,Rate,3.8842033891239e-05,5.89141662156446e-05,2.49601780446014e-05,Idaho,16075.0,27.3,0.0,70.3,33.9,0.9,1.3,ID,Idaho,most_restrictive,Idaho,1
560,3717834,1,Deaths,1158,Power County (Idaho),16077.0,1,Total,2,Female,22,All Ages,962,Maternal and neonatal disorders,2019,3,Rate,3.66078999840131e-05,5.35709643784644e-05,2.34851011665102e-05,Idaho,16077.0,36.3,0.0,76.8,32.7,0.8,1.1,ID,Idaho,most_restrictive,Idaho,1
561,3717840,1,Deaths,1125,Shoshone County (Idaho),16079.0,1,Total,2,Female,22,All Ages,962,Maternal and neonatal disorders,2019,3,Rate,3.32038716440887e-05,4.65201409306886e-05,2.25812170073251e-05,Idaho,16079.0,33.6,0.0,82.3,27.1,0.8,1.3,ID,Idaho,most_restrictive,Idaho,1
562,3717846,1,Deaths,1147,Teton County (Idaho),16081.0,1,Total,2,Female,22,All Ages,962,Maternal and neonatal disorders,2019,3,Rate,3.11120626768548e-05,4.66487237746652e-05,1.92027379761089e-05,Idaho,16081.0,20.0,16.7,77.2,19.8,0.4,0.6,ID,Idaho,most_restrictive,Idaho,1
563,3717852,1,Deaths,1161,Twin Falls County (Idaho),16083.0,1,Total,2,Female,22,All Ages,962,Maternal and neonatal disorders,2019,3,Rate,3.5404144003137e-05,4.71995974732096e-05,2.57384059967031e-05,Idaho,16083.0,27.9,8.9,83.9,29.6,1.0,1.4,ID,Idaho,most_restrictive,Idaho,1
564,3717858,1,Deaths,1135,Valley County (Idaho),16085.0,1,Total,2,Female,22,All Ages,962,Maternal and neonatal disorders,2019,3,Rate,1.98240029243e-05,2.90037259977057e-05,1.26281057288444e-05,Idaho,16085.0,29.4,0.0,82.0,15.5,,0.2,ID,Idaho,most_restrictive,Idaho,1
565,3717864,1,Deaths,1137,Washington County (Idaho),16087.0,1,Total,2,Female,22,All Ages,962,Maternal and neonatal disorders,2019,3,Rate,2.97067815596121e-05,4.4374213303024e-05,1.88479940458343e-05,Idaho,16087.0,44.1,0.0,73.1,30.7,1.2,1.1,ID,Idaho,most_restrictive,Idaho,1
566,3729888,1,Deaths,1200,Adams County (Illinois),17001.0,1,Total,2,Female,22,All Ages,962,Maternal and neonatal disorders,2019,3,Rate,3.13124948955426e-05,4.20190441278317e-05,2.24728927171902e-05,Illinois,17001.0,22.5,30.4,86.7,33.6,1.1,2.8,IL,Illinois,protective,Illinois,0
567,3729894,1,Deaths,1254,Alexander County (Illinois),17003.0,1,Total,2,Female,22,All Ages,962,Maternal and neonatal disorders,2019,3,Rate,3.48963725536795e-05,4.94347485785787e-05,2.27085617883817e-05,Illinois,17003.0,37.1,0.0,78.0,33.7,1.1,2.8,IL,Illinois,protective,Illinois,0
568,3729900,1,Deaths,1226,Bond County (Illinois),17005.0,1,Total,2,Female,22,All Ages,962,Maternal and neonatal disorders,2019,3,Rate,2.98953130818699e-05,4.41634946573589e-05,1.89304229026864e-05,Illinois,17005.0,29.3,25.8,81.1,36.5,1.1,3.4,IL,Illinois,protective,Illinois,0
569,3729906,1,Deaths,1259,Boone County (Illinois),17007.0,1,Total,2,Female,22,All Ages,962,Maternal and neonatal disorders,2019,3,Rate,2.78478726610041e-05,3.74329263047531e-05,1.987335107817e-05,Illinois,17007.0,21.5,3.8,80.5,35.5,1.1,2.1,IL,Illinois,protective,Illinois,0
570,3729912,1,Deaths,1203,Brown County (Illinois),17009.0,1,Total,2,Female,22,All Ages,962,Maternal and neonatal disorders,2019,3,Rate,2.99479017428026e-05,4.46458755308289e-05,1.84500855356165e-05,Illinois,17009.0,21.2,0.0,85.3,34.0,1.0,3.0,IL,Illinois,protective,Illinois,0
571,3729918,1,Deaths,1172,Bureau County (Illinois),17011.0,1,Total,2,Female,22,All Ages,962,Maternal and neonatal disorders,2019,3,Rate,2.53280778618784e-05,3.48813642709839e-05,1.76351969836973e-05,Illinois,17011.0,23.2,12.2,83.1,35.1,1.1,2.3,IL,Illinois,protective,Illinois,0
572,3729924,1,Deaths,1219,Calhoun County (Illinois),17013.0,1,Total,2,Female,22,All Ages,962,Maternal and neonatal disorders,2019,3,Rate,2.23249372012008e-05,3.27095645971592e-05,1.43192932079954e-05,Illinois,17013.0,14.9,0.0,84.1,26.5,0.6,2.1,IL,Illinois,protective,Illinois,0
573,3729930,1,Deaths,1262,Carroll County (Illinois),17015.0,1,Total,2,Female,22,All Ages,962,Maternal and neonatal disorders,2019,3,Rate,2.21259701751176e-05,3.09874768590567e-05,1.4875219807537e-05,Illinois,17015.0,20.5,0.0,81.5,35.3,1.0,2.5,IL,Illinois,protective,Illinois,0
574,3729936,1,Deaths,1202,Cass County (Illinois),17017.0,1,Total,2,Female,22,All Ages,962,Maternal and neonatal disorders,2019,3,Rate,3.71151462824751e-05,5.3065422309107e-05,2.449275368638e-05,Illinois,17017.0,23.7,0.0,81.9,34.5,1.0,2.8,IL,Illinois,protective,Illinois,0
575,3729942,1,Deaths,1195,Champaign County (Illinois),17019.0,1,Total,2,Female,22,All Ages,962,Maternal and neonatal disorders,2019,3,Rate,4.28831808988338e-05,5.36781897028243e-05,3.4541490382152e-05,Illinois,17019.0,21.6,23.7,79.2,31.8,1.4,3.1,IL,Illinois,protective,Illinois,0
576,3729948,1,Deaths,1210,Christian County (Illinois),17021.0,1,Total,2,Female,22,All Ages,962,Maternal and neonatal disorders,2019,3,Rate,3.79467718454441e-05,5.41950863430506e-05,2.57902939286321e-05,Illinois,17021.0,21.8,6.4,83.3,36.3,1.3,4.2,IL,Illinois,protective,Illinois,0
577,3729954,1,Deaths,1218,Clark County (Illinois),17023.0,1,Total,2,Female,22,All Ages,962,Maternal and neonatal disorders,2019,3,Rate,2.89588945792584e-05,4.05117877948595e-05,1.9764156783015e-05,Illinois,17023.0,23.1,0.0,78.8,35.6,1.0,1.4,IL,Illinois,protective,Illinois,0
578,3729960,1,Deaths,1228,Clay County (Illinois),17025.0,1,Total,2,Female,22,All Ages,962,Maternal and neonatal disorders,2019,3,Rate,3.36371772476876e-05,4.77497270842111e-05,2.24026603042256e-05,Illinois,17025.0,28.5,0.0,84.3,35.5,1.2,2.4,IL,Illinois,protective,Illinois,0
579,3729966,1,Deaths,1232,Clinton County (Illinois),17027.0,1,Total,2,Female,22,All Ages,962,Maternal and neonatal disorders,2019,3,Rate,2.96829418767662e-05,4.09953217212298e-05,2.06286772323072e-05,Illinois,17027.0,16.1,22.2,85.0,31.9,1.1,2.3,IL,Illinois,protective,Illinois,0
580,3729972,1,Deaths,1213,Coles County (Illinois),17029.0,1,Total,2,Female,22,All Ages,962,Maternal and neonatal disorders,2019,3,Rate,2.82784537816095e-05,3.81372454355045e-05,1.97918126643473e-05,Illinois,17029.0,28.1,7.7,81.6,36.6,1.1,2.1,IL,Illinois,protective,Illinois,0
581,3729978,1,Deaths,1263,Cook County (Illinois),17031.0,1,Total,2,Female,22,All Ages,962,Maternal and neonatal disorders,2019,3,Rate,4.06769282563258e-05,4.44003517028405e-05,3.72608720963214e-05,Illinois,17031.0,24.0,37.5,73.9,27.4,1.0,2.6,IL,Illinois,protective,Illinois,0
582,3729984,1,Deaths,1224,Crawford County (Illinois),17033.0,1,Total,2,Female,22,All Ages,962,Maternal and neonatal disorders,2019,3,Rate,3.62210895849243e-05,5.1284411292281e-05,2.42463685067331e-05,Illinois,17033.0,19.7,11.3,80.6,35.8,1.2,1.9,IL,Illinois,protective,Illinois,0
583,3729990,1,Deaths,1220,Cumberland County (Illinois),17035.0,1,Total,2,Female,22,All Ages,962,Maternal and neonatal disorders,2019,3,Rate,3.26718124640973e-05,4.73303192421268e-05,2.16009539772319e-05,Illinois,17035.0,14.5,0.0,85.0,33.2,1.0,1.8,IL,Illinois,protective,Illinois,0
584,3729996,1,Deaths,1265,DeKalb County (Illinois),17037.0,1,Total,2,Female,22,All Ages,962,Maternal and neonatal disorders,2019,3,Rate,3.37563787011037e-05,4.18801992862996e-05,2.65472188958361e-05,Illinois,17037.0,22.4,7.6,82.6,34.2,1.2,2.1,IL,Illinois,protective,Illinois,0
585,3730002,1,Deaths,1198,De Witt County (Illinois),17039.0,1,Total,2,Female,22,All Ages,962,Maternal and neonatal disorders,2019,3,Rate,3.11776257871865e-05,4.64157192400705e-05,1.9390729628233e-05,Illinois,17039.0,19.5,0.0,85.4,35.3,1.1,2.8,IL,Illinois,protective,Illinois,0
586,3730008,1,Deaths,1207,Douglas County (Illinois),17041.0,1,Total,2,Female,22,All Ages,962,Maternal and neonatal disorders,2019,3,Rate,3.30804348134878e-05,4.60429013796849e-05,2.28699035669392e-05,Illinois,17041.0,24.2,0.0,71.9,34.9,1.4,2.8,IL,Illinois,protective,Illinois,0
587,3730014,1,Deaths,1266,DuPage County (Illinois),17043.0,1,Total,2,Female,22,All Ages,962,Maternal and neonatal disorders,2019,3,Rate,2.33203020423707e-05,2.79966368458367e-05,1.92001076468392e-05,Illinois,17043.0,12.0,41.4,82.0,21.9,0.8,1.8,IL,Illinois,protective,Illinois,0
588,3730020,1,Deaths,1206,Edgar County (Illinois),17045.0,1,Total,2,Female,22,All Ages,962,Maternal and neonatal disorders,2019,3,Rate,3.22212045475191e-05,4.31049988717921e-05,2.20016168645247e-05,Illinois,17045.0,30.2,0.0,74.7,37.3,1.1,2.0,IL,Illinois,protective,Illinois,0
589,3730026,1,Deaths,1235,Edwards County (Illinois),17047.0,1,Total,2,Female,22,All Ages,962,Maternal and neonatal disorders,2019,3,Rate,3.87530732263795e-05,5.97142605976524e-05,2.35871986392352e-05,Illinois,17047.0,22.6,0.0,82.5,38.7,1.3,3.1,IL,Illinois,protective,Illinois,0
590,3730032,1,Deaths,1223,Effingham County (Illinois),17049.0,1,Total,2,Female,22,All Ages,962,Maternal and neonatal disorders,2019,3,Rate,4.05574194164891e-05,5.75071736262705e-05,2.71315149750852e-05,Illinois,17049.0,19.5,29.3,86.0,31.7,1.1,2.0,IL,Illinois,protective,Illinois,0
591,3730038,1,Deaths,1222,Fayette County (Illinois),17051.0,1,Total,2,Female,22,All Ages,962,Maternal and neonatal disorders,2019,3,Rate,3.57436129320402e-05,4.9077951404806e-05,2.48878713017512e-05,Illinois,17051.0,29.9,0.0,85.3,36.8,1.1,2.9,IL,Illinois,protective,Illinois,0
592,3730044,1,Deaths,1185,Ford County (Illinois),17053.0,1,Total,2,Female,22,All Ages,962,Maternal and neonatal disorders,2019,3,Rate,3.38861290290611e-05,4.65690816626742e-05,2.30589640968764e-05,Illinois,17053.0,24.2,0.0,81.3,33.3,1.3,4.7,IL,Illinois,protective,Illinois,0
593,3730050,1,Deaths,1244,Franklin County (Illinois),17055.0,1,Total,2,Female,22,All Ages,962,Maternal and neonatal disorders,2019,3,Rate,4.62454458003429e-05,6.26998579894999e-05,3.2740917816984e-05,Illinois,17055.0,31.4,0.0,83.6,35.3,0.6,2.4,IL,Illinois,protective,Illinois,0
594,3730056,1,Deaths,1190,Fulton County (Illinois),17057.0,1,Total,2,Female,22,All Ages,962,Maternal and neonatal disorders,2019,3,Rate,2.91180626602291e-05,3.9602192761315e-05,1.97914150540582e-05,Illinois,17057.0,25.7,6.2,78.2,35.4,0.8,2.2,IL,Illinois,protective,Illinois,0
595,3730062,1,Deaths,1246,Gallatin County (Illinois),17059.0,1,Total,2,Female,22,All Ages,962,Maternal and neonatal disorders,2019,3,Rate,3.24532299823139e-05,4.64742569530015e-05,2.17859929920238e-05,Illinois,17059.0,31.1,0.0,82.8,32.8,0.7,2.3,IL,Illinois,protective,Illinois,0
596,3730068,1,Deaths,1217,Greene County (Illinois),17061.0,1,Total,2,Female,22,All Ages,962,Maternal and neonatal disorders,2019,3,Rate,2.97480707693436e-05,4.40911440699248e-05,1.90665622979664e-05,Illinois,17061.0,25.2,0.0,82.3,35.6,0.9,3.1,IL,Illinois,protective,Illinois,0
597,3730074,1,Deaths,1174,Grundy County (Illinois),17063.0,1,Total,2,Female,22,All Ages,962,Maternal and neonatal disorders,2019,3,Rate,3.15082656668275e-05,4.24411973871016e-05,2.23707165660524e-05,Illinois,17063.0,14.0,11.7,79.8,29.9,0.9,2.4,IL,Illinois,protective,Illinois,0
598,3730080,1,Deaths,1241,Hamilton County (Illinois),17065.0,1,Total,2,Female,22,All Ages,962,Maternal and neonatal disorders,2019,3,Rate,3.1430911048756e-05,4.48765073265372e-05,2.0619523320589e-05,Illinois,17065.0,22.6,0.0,82.7,35.4,0.7,2.6,IL,Illinois,protective,Illinois,0
599,3730086,1,Deaths,1191,Hancock County (Illinois),17067.0,1,Total,2,Female,22,All Ages,962,Maternal and neonatal disorders,2019,3,Rate,2.39348895343124e-05,3.39608602086356e-05,1.60765731038359e-05,Illinois,17067.0,22.0,0.0,85.5,35.3,1.1,3.2,IL,Illinois,protective,Illinois,0
600,3730092,1,Deaths,1249,Hardin County (Illinois),17069.0,1,Total,2,Female,22,All Ages,962,Maternal and neonatal disorders,2019,3,Rate,3.10895167912925e-05,4.55238396281157e-05,2.01436333385389e-05,Illinois,17069.0,27.7,0.0,79.8,33.3,1.3,2.2,IL,Illinois,protective,Illinois,0
601,3730098,1,Deaths,1182,Henderson County (Illinois),17071.0,1,Total,2,Female,22,All Ages,962,Maternal and neonatal disorders,2019,3,Rate,2.20075325570595e-05,3.24005110892946e-05,1.3444964046893e-05,Illinois,17071.0,22.4,0.0,81.6,36.2,1.0,2.9,IL,Illinois,protective,Illinois,0
